date_utc,time_utc,lat,lon,alt_m,speed_kmh,sats,hdop
2025-10-08,13:16:30,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:31,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:32,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:33,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:34,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:35,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:36,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:37,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:38,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:39,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:40,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:41,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:42,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:43,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:44,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:45,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:46,25.292883,51.464581,-1.10,107.18,0,100.0
2025-10-08,13:16:47,25.292883,51.464581,-1.10,107.18,4,4.2
2025-10-08,13:16:48,25.300571,51.464620,4.30,103.03,7,3.1
2025-10-08,13:16:49,25.300811,51.464607,4.80,102.12,8,1.4
2025-10-08,13:16:50,25.301055,51.464630,4.80,101.47,8,1.4
2025-10-08,13:16:51,25.301309,51.464642,6.80,100.71,8,1.1
2025-10-08,13:16:52,25.301557,51.464664,9.60,99.92,8,1.1
2025-10-08,13:16:53,25.301811,51.464675,11.20,99.17,8,1.1
2025-10-08,13:16:54,25.302057,51.464683,12.80,98.60,8,1.1
2025-10-08,13:16:55,25.302304,51.464690,13.90,98.23,8,1.1
2025-10-08,13:16:56,25.302553,51.464706,14.80,99.25,7,1.2
2025-10-08,13:16:57,25.302801,51.464723,15.70,99.12,8,1.1
2025-10-08,13:16:58,25.303050,51.464743,16.70,99.71,8,1.1
2025-10-08,13:16:59,25.303302,51.464755,17.60,100.75,8,1.1
2025-10-08,13:17:00,25.303553,51.464757,18.00,100.25,8,1.1
2025-10-08,13:17:01,25.303802,51.464751,18.30,99.64,8,1.1
2025-10-08,13:17:02,25.304052,51.464733,18.20,100.51,8,1.1
2025-10-08,13:17:03,25.304306,51.464707,18.70,102.14,8,1.1
2025-10-08,13:17:04,25.304561,51.464675,19.00,102.99,8,1.1
2025-10-08,13:17:05,25.304821,51.464638,19.30,104.42,8,1.1
2025-10-08,13:17:06,25.305083,51.464593,19.30,105.93,8,1.1
2025-10-08,13:17:07,25.305346,51.464536,19.50,107.23,8,1.1
2025-10-08,13:17:08,25.305612,51.464471,18.80,108.38,8,1.1
2025-10-08,13:17:09,25.305878,51.464396,17.70,109.08,8,1.1
2025-10-08,13:17:10,25.306144,51.464312,17.00,110.38,8,1.1
2025-10-08,13:17:11,25.306412,51.464219,16.50,112.29,8,1.1
2025-10-08,13:17:12,25.306678,51.464111,16.20,113.40,8,1.1
2025-10-08,13:17:13,25.306940,51.463984,15.40,114.36,8,1.1
2025-10-08,13:17:14,25.307196,51.463841,14.90,115.60,8,1.1
2025-10-08,13:17:15,25.307450,51.463683,14.60,116.53,8,1.1
2025-10-08,13:17:16,25.307696,51.463511,13.90,117.05,7,1.4
2025-10-08,13:17:17,25.307941,51.463327,13.40,118.73,7,1.4
2025-10-08,13:17:18,25.308181,51.463138,12.70,118.12,7,1.5
2025-10-08,13:17:19,25.308421,51.462948,12.00,118.12,8,1.5
2025-10-08,13:17:20,25.308662,51.462761,11.30,117.68,8,1.2
2025-10-08,13:17:21,25.308902,51.462575,11.00,117.32,8,1.2
2025-10-08,13:17:22,25.309140,51.462391,10.70,115.81,8,1.1
2025-10-08,13:17:23,25.309373,51.462212,10.60,113.34,7,1.2
2025-10-08,13:17:24,25.309599,51.462039,10.30,109.92,7,1.2
2025-10-08,13:17:25,25.309823,51.461872,11.20,108.30,7,1.2
2025-10-08,13:17:26,25.310047,51.461706,12.00,108.71,8,1.2
2025-10-08,13:17:27,25.310272,51.461540,12.80,108.75,8,1.2
2025-10-08,13:17:28,25.310500,51.461375,13.40,109.10,8,1.1
2025-10-08,13:17:29,25.310729,51.461214,14.70,109.23,8,1.1
2025-10-08,13:17:30,25.310964,51.461058,15.40,109.58,8,1.1
2025-10-08,13:17:31,25.311203,51.460912,16.70,110.06,8,1.1
2025-10-08,13:17:32,25.311448,51.460776,18.10,109.92,8,1.1
2025-10-08,13:17:33,25.311700,51.460655,19.50,109.75,8,1.1
2025-10-08,13:17:34,25.311957,51.460546,20.10,109.97,8,1.1
2025-10-08,13:17:35,25.312219,51.460446,20.70,110.56,8,1.1
2025-10-08,13:17:36,25.312486,51.460357,21.00,111.18,8,1.1
2025-10-08,13:17:37,25.312758,51.460282,21.10,112.10,8,1.1
2025-10-08,13:17:38,25.313037,51.460221,21.00,113.29,8,1.1
2025-10-08,13:17:39,25.313320,51.460173,21.00,114.53,8,1.1
2025-10-08,13:17:40,25.313609,51.460136,20.40,116.51,8,1.1
2025-10-08,13:17:41,25.313904,51.460112,20.10,118.25,8,1.1
2025-10-08,13:17:42,25.314204,51.460099,19.30,120.23,8,1.1
2025-10-08,13:17:43,25.314508,51.460090,18.00,122.18,8,1.1
2025-10-08,13:17:44,25.314817,51.460082,17.00,123.97,8,1.1
2025-10-08,13:17:45,25.315130,51.460073,15.90,125.36,8,1.1
2025-10-08,13:17:46,25.315447,51.460063,14.90,126.70,8,1.1
2025-10-08,13:17:47,25.315766,51.460053,13.90,127.29,7,1.2
2025-10-08,13:17:48,25.316084,51.460043,13.00,126.64,8,1.1
2025-10-08,13:17:49,25.316402,51.460035,11.90,126.94,8,1.1
2025-10-08,13:17:50,25.316721,51.460027,11.00,127.07,8,1.1
2025-10-08,13:17:51,25.317040,51.460020,9.70,126.99,8,1.1
2025-10-08,13:17:52,25.317359,51.460013,8.70,127.14,8,1.1
2025-10-08,13:17:53,25.317678,51.460006,7.60,127.23,8,1.1
2025-10-08,13:17:54,25.317997,51.459999,6.30,127.01,8,1.1
2025-10-08,13:17:55,25.318315,51.459991,5.20,126.94,8,1.1
2025-10-08,13:17:56,25.318635,51.459983,4.50,127.79,8,1.1
2025-10-08,13:17:57,25.318952,51.459976,3.40,125.71,8,1.1
2025-10-08,13:17:58,25.319264,51.459969,2.40,124.47,8,1.1
2025-10-08,13:17:59,25.319563,51.459934,1.00,121.25,7,3.1
2025-10-08,13:18:00,25.319849,51.459882,0.40,117.73,4,3.0
2025-10-08,13:18:01,25.319849,51.459882,0.40,117.73,0,100.0
2025-10-08,13:18:02,25.319849,51.459882,0.40,117.73,0,100.0
2025-10-08,13:18:03,25.319849,51.459882,0.40,117.73,0,100.0
2025-10-08,13:18:04,25.319849,51.459882,0.40,117.73,0,100.0
2025-10-08,13:18:05,25.319849,51.459882,0.40,117.73,0,100.0
2025-10-08,13:18:06,25.319849,51.459882,0.40,117.73,0,100.0
2025-10-08,13:18:07,25.321791,51.460067,-4.90,103.77,7,3.0
2025-10-08,13:18:08,25.322068,51.460148,-3.40,101.36,7,1.2
2025-10-08,13:18:09,25.322331,51.460202,-2.10,98.47,8,1.2
2025-10-08,13:18:10,25.322579,51.460250,-0.80,96.14,8,1.2
2025-10-08,13:18:11,25.322829,51.460294,-2.20,93.86,8,1.1
2025-10-08,13:18:12,25.323067,51.460329,-4.60,91.99,8,1.1
2025-10-08,13:18:13,25.323295,51.460367,-4.20,90.16,8,1.1
2025-10-08,13:18:14,25.323519,51.460406,-2.40,90.38,8,1.1
2025-10-08,13:18:15,25.323742,51.460441,-1.60,90.01,8,1.1
2025-10-08,13:18:16,25.323966,51.460474,-0.60,90.51,8,1.1
2025-10-08,13:18:17,25.324190,51.460506,0.50,90.67,8,1.1
2025-10-08,13:18:18,25.324424,51.460533,-2.10,92.79,8,1.1
2025-10-08,13:18:19,25.324656,51.460566,-2.20,93.16,8,1.1
2025-10-08,13:18:20,25.324889,51.460601,-1.50,94.69,8,1.1
2025-10-08,13:18:21,25.325127,51.460637,-0.50,95.80,8,1.1
2025-10-08,13:18:22,25.325368,51.460673,0.00,97.73,8,1.1
2025-10-08,13:18:23,25.325609,51.460714,1.30,99.43,8,1.1
2025-10-08,13:18:24,25.325857,51.460756,2.20,101.47,8,1.1
2025-10-08,13:18:25,25.326112,51.460797,3.10,103.36,9,1.0
2025-10-08,13:18:26,25.326372,51.460839,3.80,104.66,9,1.0
2025-10-08,13:18:27,25.326637,51.460878,2.80,106.84,8,1.1
2025-10-08,13:18:28,25.326903,51.460920,3.00,107.18,9,1.0
2025-10-08,13:18:29,25.327159,51.460944,3.70,101.75,9,1.1
2025-10-08,13:18:30,25.327419,51.460973,4.70,104.71,9,1.0
2025-10-08,13:18:31,25.327686,51.461023,4.40,107.64,9,1.0
2025-10-08,13:18:32,25.327952,51.461094,4.40,108.66,9,1.0
2025-10-08,13:18:33,25.328220,51.461178,4.20,110.62,8,1.1
2025-10-08,13:18:34,25.328488,51.461271,4.60,111.68,8,1.1
2025-10-08,13:18:35,25.328755,51.461377,5.10,112.56,9,1.1
2025-10-08,13:18:36,25.329016,51.461498,5.90,113.44,9,1.0
2025-10-08,13:18:37,25.329271,51.461632,6.90,114.27,9,1.0
2025-10-08,13:18:38,25.329523,51.461780,7.70,114.55,9,1.0
2025-10-08,13:18:39,25.329768,51.461942,8.90,115.05,9,1.0
2025-10-08,13:18:40,25.330007,51.462113,9.90,114.86,9,1.0
2025-10-08,13:18:41,25.330236,51.462295,11.20,113.49,9,1.0
2025-10-08,13:18:42,25.330458,51.462491,12.20,114.12,9,1.0
2025-10-08,13:18:43,25.330678,51.462698,12.30,115.25,9,1.0
2025-10-08,13:18:44,25.330888,51.462920,12.90,115.73,9,1.1
2025-10-08,13:18:45,25.331090,51.463150,13.60,115.60,9,1.1
2025-10-08,13:18:46,25.331288,51.463388,13.20,116.10,8,1.1
2025-10-08,13:18:47,25.331472,51.463636,13.10,116.66,8,1.1
2025-10-08,13:18:48,25.331658,51.463879,12.60,114.77,9,1.1
2025-10-08,13:18:49,25.331812,51.464139,12.30,112.08,9,1.1
2025-10-08,13:18:50,25.331962,51.464379,11.10,106.18,9,1.1
2025-10-08,13:18:51,25.332099,51.464649,11.00,110.43,9,1.0
2025-10-08,13:18:52,25.332228,51.464926,10.50,110.71,9,1.0
2025-10-08,13:18:53,25.332344,51.465213,9.40,111.23,8,1.1
2025-10-08,13:18:54,25.332453,51.465502,10.00,111.36,9,1.1
2025-10-08,13:18:55,25.332556,51.465792,11.60,110.32,9,1.0
2025-10-08,13:18:56,25.332658,51.466079,13.60,109.42,9,1.0
2025-10-08,13:18:57,25.332757,51.466366,15.10,108.27,9,1.0
2025-10-08,13:18:58,25.332853,51.466646,16.90,106.30,9,1.0
2025-10-08,13:18:59,25.332943,51.466921,18.60,103.92,8,1.1
2025-10-08,13:19:00,25.333033,51.467190,19.50,102.03,8,1.1
2025-10-08,13:19:01,25.333117,51.467457,20.20,100.88,8,1.1
2025-10-08,13:19:02,25.333201,51.467724,20.70,100.99,9,1.1
2025-10-08,13:19:03,25.333281,51.467987,21.10,99.90,9,1.0
2025-10-08,13:19:04,25.333359,51.468247,21.50,98.43,9,1.0
2025-10-08,13:19:05,25.333437,51.468504,22.00,97.23,9,1.0
2025-10-08,13:19:06,25.333514,51.468759,22.30,97.43,9,1.0
2025-10-08,13:19:07,25.333595,51.469014,22.40,97.06,9,1.0
2025-10-08,13:19:08,25.333677,51.469268,23.20,96.79,9,1.0
2025-10-08,13:19:09,25.333760,51.469518,23.40,95.56,9,1.0
2025-10-08,13:19:10,25.333837,51.469766,23.70,94.32,9,1.0
2025-10-08,13:19:11,25.333907,51.470014,24.30,93.95,9,1.0
2025-10-08,13:19:12,25.333971,51.470260,24.70,92.16,9,1.0
2025-10-08,13:19:13,25.334031,51.470502,25.00,90.01,9,1.0
2025-10-08,13:19:14,25.334089,51.470740,25.30,89.06,9,1.0
2025-10-08,13:19:15,25.334142,51.470972,25.90,85.56,9,1.0
2025-10-08,13:19:16,25.334191,51.471192,26.80,80.78,9,1.0
2025-10-08,13:19:17,25.334236,51.471398,27.40,75.73,9,1.0
2025-10-08,13:19:18,25.334278,51.471597,28.00,72.82,9,1.0
2025-10-08,13:19:19,25.334314,51.471793,28.40,71.41,9,1.0
2025-10-08,13:19:20,25.334343,51.471987,28.90,69.97,9,1.0
2025-10-08,13:19:21,25.334365,51.472177,29.10,68.64,9,1.0
2025-10-08,13:19:22,25.334384,51.472364,29.00,67.76,9,1.0
2025-10-08,13:19:23,25.334405,51.472549,28.50,66.82,8,1.1
2025-10-08,13:19:24,25.334429,51.472731,28.40,66.15,9,1.1
2025-10-08,13:19:25,25.334456,51.472910,28.60,64.99,9,1.0
2025-10-08,13:19:26,25.334484,51.473081,28.80,62.08,9,1.0
2025-10-08,13:19:27,25.334510,51.473242,29.00,57.91,9,1.0
2025-10-08,13:19:28,25.334535,51.473393,29.40,54.15,9,1.0
2025-10-08,13:19:29,25.334557,51.473531,29.70,49.08,9,1.0
2025-10-08,13:19:30,25.334577,51.473656,29.90,44.73,9,1.0
2025-10-08,13:19:31,25.334593,51.473768,29.80,39.32,8,1.1
2025-10-08,13:19:32,25.334608,51.473866,29.50,34.69,9,1.1
2025-10-08,13:19:33,25.334619,51.473952,29.10,30.13,9,1.1
2025-10-08,13:19:34,25.334629,51.474025,29.40,25.48,9,1.0
2025-10-08,13:19:35,25.334636,51.474086,29.40,21.02,9,1.0
2025-10-08,13:19:36,25.334643,51.474137,29.40,17.96,9,1.0
2025-10-08,13:19:37,25.334648,51.474183,30.00,15.80,9,1.0
2025-10-08,13:19:38,25.334653,51.474223,30.70,13.32,9,1.0
2025-10-08,13:19:39,25.334657,51.474251,30.70,9.48,9,1.0
2025-10-08,13:19:40,25.334660,51.474268,30.50,4.93,9,1.0
2025-10-08,13:19:41,25.334662,51.474274,30.00,1.33,9,1.0
2025-10-08,13:19:42,25.334662,51.474276,29.70,0.33,9,1.0
2025-10-08,13:19:43,25.334662,51.474277,30.20,0.11,9,1.0
2025-10-08,13:19:44,25.334662,51.474278,30.50,0.20,9,1.0
2025-10-08,13:19:45,25.334662,51.474278,30.80,0.19,9,1.0
2025-10-08,13:19:46,25.334662,51.474278,30.90,0.04,9,1.0
2025-10-08,13:19:47,25.334662,51.474279,31.20,0.06,9,1.0
2025-10-08,13:19:48,25.334663,51.474279,31.30,0.04,9,1.0
2025-10-08,13:19:49,25.334663,51.474279,31.30,0.17,9,1.0
2025-10-08,13:19:50,25.334663,51.474279,31.60,0.09,9,1.0
2025-10-08,13:19:51,25.334663,51.474279,31.70,0.17,9,1.0
2025-10-08,13:19:52,25.334663,51.474279,31.60,0.06,9,1.0
2025-10-08,13:19:53,25.334663,51.474279,31.60,0.06,9,1.0
2025-10-08,13:19:54,25.334664,51.474279,31.50,0.09,9,1.0
2025-10-08,13:19:55,25.334664,51.474279,31.50,0.04,9,1.0
2025-10-08,13:19:56,25.334664,51.474278,31.30,0.00,9,1.0
2025-10-08,13:19:57,25.334664,51.474278,31.20,0.06,9,1.0
2025-10-08,13:19:58,25.334664,51.474277,31.20,0.06,9,1.0
2025-10-08,13:19:59,25.334664,51.474278,31.30,0.11,9,1.0
2025-10-08,13:20:00,25.334664,51.474278,31.50,0.26,9,1.0
2025-10-08,13:20:01,25.334664,51.474279,31.60,0.07,10,1.0
2025-10-08,13:20:02,25.334664,51.474278,31.80,0.33,10,1.0
2025-10-08,13:20:03,25.334664,51.474279,32.00,0.33,10,1.0
2025-10-08,13:20:04,25.334665,51.474288,32.10,4.26,10,1.0
2025-10-08,13:20:05,25.334668,51.474310,32.30,9.59,10,1.0
2025-10-08,13:20:06,25.334673,51.474345,32.10,14.08,10,1.0
2025-10-08,13:20:07,25.334681,51.474394,31.90,20.24,10,1.0
2025-10-08,13:20:08,25.334693,51.474459,31.80,25.56,10,1.0
2025-10-08,13:20:09,25.334708,51.474537,31.90,30.08,10,1.0
2025-10-08,13:20:10,25.334724,51.474627,31.60,33.85,10,1.0
2025-10-08,13:20:11,25.334739,51.474727,31.30,37.45,10,1.0
2025-10-08,13:20:12,25.334754,51.474835,31.20,40.82,10,1.0
2025-10-08,13:20:13,25.334769,51.474954,30.80,44.13,10,1.0
2025-10-08,13:20:14,25.334784,51.475080,30.40,46.84,10,1.0
2025-10-08,13:20:15,25.334798,51.475213,29.80,49.15,10,1.0
2025-10-08,13:20:16,25.334811,51.475352,29.40,51.24,10,1.0
2025-10-08,13:20:17,25.334826,51.475497,28.90,53.58,10,1.0
2025-10-08,13:20:18,25.334844,51.475648,28.70,55.73,10,1.0
2025-10-08,13:20:19,25.334864,51.475804,28.50,57.80,10,1.0
2025-10-08,13:20:20,25.334884,51.475963,28.40,58.49,10,1.0
2025-10-08,13:20:21,25.334900,51.476124,28.20,58.67,10,1.0
2025-10-08,13:20:22,25.334916,51.476283,27.70,57.75,10,1.0
2025-10-08,13:20:23,25.334931,51.476439,27.30,56.63,10,1.0
2025-10-08,13:20:24,25.334952,51.476595,27.00,57.30,10,1.0
2025-10-08,13:20:25,25.334979,51.476753,26.60,58.65,10,1.0
2025-10-08,13:20:26,25.335013,51.476912,26.10,59.80,10,1.0
2025-10-08,13:20:27,25.335047,51.477078,26.00,61.95,10,1.0
2025-10-08,13:20:28,25.335077,51.477251,25.80,64.28,10,1.0
2025-10-08,13:20:29,25.335098,51.477432,25.50,66.34,10,1.0
2025-10-08,13:20:30,25.335117,51.477615,25.10,66.62,10,1.0
2025-10-08,13:20:31,25.335133,51.477799,24.60,66.69,10,1.0
2025-10-08,13:20:32,25.335145,51.477984,24.20,66.88,10,1.0
2025-10-08,13:20:33,25.335155,51.478169,24.20,66.86,10,1.0
2025-10-08,13:20:34,25.335166,51.478354,24.40,66.88,10,1.0
2025-10-08,13:20:35,25.335176,51.478539,24.30,67.08,10,1.0
2025-10-08,13:20:36,25.335185,51.478726,24.40,67.69,10,1.0
2025-10-08,13:20:37,25.335194,51.478914,24.50,68.08,10,1.1
2025-10-08,13:20:38,25.335201,51.479103,24.80,68.17,10,1.1
2025-10-08,13:20:39,25.335209,51.479290,25.20,67.14,10,1.0
2025-10-08,13:20:40,25.335215,51.479473,25.50,65.60,10,1.0
2025-10-08,13:20:41,25.335218,51.479650,25.80,63.60,10,1.0
2025-10-08,13:20:42,25.335217,51.479822,25.90,61.56,10,1.0
2025-10-08,13:20:43,25.335211,51.479989,26.20,60.19,10,1.0
2025-10-08,13:20:44,25.335203,51.480152,26.50,59.19,10,1.0
2025-10-08,13:20:45,25.335195,51.480315,26.70,58.73,10,1.0
2025-10-08,13:20:46,25.335188,51.480476,26.50,58.25,10,1.0
2025-10-08,13:20:47,25.335184,51.480636,26.60,58.00,10,1.0
2025-10-08,13:20:48,25.335183,51.480794,26.80,57.26,10,1.0
2025-10-08,13:20:49,25.335183,51.480950,27.10,55.93,10,1.0
2025-10-08,13:20:50,25.335181,51.481101,27.40,54.21,10,1.0
2025-10-08,13:20:51,25.335180,51.481246,27.60,51.43,10,1.0
2025-10-08,13:20:52,25.335178,51.481383,27.90,48.74,10,1.0
2025-10-08,13:20:53,25.335179,51.481512,28.10,45.95,10,1.0
2025-10-08,13:20:54,25.335180,51.481635,28.20,43.80,10,1.0
2025-10-08,13:20:55,25.335179,51.481750,28.40,41.02,10,1.0
2025-10-08,13:20:56,25.335179,51.481858,28.30,38.28,10,1.0
2025-10-08,13:20:57,25.335188,51.481959,28.20,36.08,10,1.0
2025-10-08,13:20:58,25.335213,51.482052,28.30,35.11,9,1.0
2025-10-08,13:20:59,25.335257,51.482134,28.30,34.67,10,1.0
2025-10-08,13:21:00,25.335318,51.482199,27.80,34.11,10,1.0
2025-10-08,13:21:01,25.335390,51.482249,27.50,34.60,10,1.0
2025-10-08,13:21:02,25.335470,51.482280,27.20,34.04,10,1.0
2025-10-08,13:21:03,25.335561,51.482289,27.00,36.41,10,1.0
2025-10-08,13:21:04,25.335656,51.482288,26.80,37.61,10,1.0
2025-10-08,13:21:05,25.335754,51.482285,26.60,39.87,10,1.0
2025-10-08,13:21:06,25.335859,51.482279,26.30,42.24,10,1.0
2025-10-08,13:21:07,25.335971,51.482272,26.40,45.10,10,1.0
2025-10-08,13:21:08,25.336090,51.482264,26.70,48.13,10,1.0
2025-10-08,13:21:09,25.336215,51.482255,27.20,51.19,10,1.0
2025-10-08,13:21:10,25.336349,51.482245,27.50,54.28,10,1.0
2025-10-08,13:21:11,25.336491,51.482237,27.80,57.47,10,1.0
2025-10-08,13:21:12,25.336641,51.482229,27.90,60.50,10,1.0
2025-10-08,13:21:13,25.336797,51.482225,28.20,62.88,10,1.0
2025-10-08,13:21:14,25.336959,51.482222,28.50,65.06,10,1.0
2025-10-08,13:21:15,25.337126,51.482216,28.60,67.34,9,1.0
2025-10-08,13:21:16,25.337298,51.482206,28.60,69.69,10,1.0
2025-10-08,13:21:17,25.337477,51.482190,28.60,71.76,10,1.0
2025-10-08,13:21:18,25.337659,51.482170,28.70,73.58,10,1.0
2025-10-08,13:21:19,25.337845,51.482145,28.60,75.23,9,1.0
2025-10-08,13:21:20,25.338035,51.482117,28.70,76.69,9,1.0
2025-10-08,13:21:21,25.338229,51.482086,28.70,78.36,9,1.0
2025-10-08,13:21:22,25.338427,51.482053,28.90,80.17,10,1.0
2025-10-08,13:21:23,25.338628,51.482018,29.00,81.80,10,1.0
2025-10-08,13:21:24,25.338834,51.481980,29.00,83.51,10,1.0
2025-10-08,13:21:25,25.339044,51.481937,29.10,85.36,10,1.0
2025-10-08,13:21:26,25.339256,51.481887,28.70,86.73,10,1.0
2025-10-08,13:21:27,25.339470,51.481831,28.40,87.90,10,1.0
2025-10-08,13:21:28,25.339686,51.481775,28.10,88.71,10,1.0
2025-10-08,13:21:29,25.339906,51.481720,27.80,89.73,10,1.0
2025-10-08,13:21:30,25.340126,51.481662,27.70,90.16,10,1.0
2025-10-08,13:21:31,25.340344,51.481598,27.30,90.14,10,1.0
2025-10-08,13:21:32,25.340561,51.481530,26.90,89.77,10,1.0
2025-10-08,13:21:33,25.340776,51.481459,26.20,89.54,10,1.0
2025-10-08,13:21:34,25.340991,51.481387,25.80,89.90,10,1.0
2025-10-08,13:21:35,25.341207,51.481315,25.30,89.91,10,1.0
2025-10-08,13:21:36,25.341422,51.481243,24.70,89.51,10,1.0
2025-10-08,13:21:37,25.341635,51.481172,24.00,88.84,10,1.0
2025-10-08,13:21:38,25.341849,51.481099,23.80,89.34,10,1.0
2025-10-08,13:21:39,25.342063,51.481023,23.50,89.51,10,1.0
2025-10-08,13:21:40,25.342276,51.480942,23.10,90.60,10,1.0
2025-10-08,13:21:41,25.342493,51.480859,22.90,91.77,10,1.0
2025-10-08,13:21:42,25.342713,51.480779,22.80,92.77,10,1.0
2025-10-08,13:21:43,25.342937,51.480703,22.70,93.45,10,1.0
2025-10-08,13:21:44,25.343162,51.480628,22.80,94.25,10,1.0
2025-10-08,13:21:45,25.343391,51.480556,22.90,95.14,10,1.0
2025-10-08,13:21:46,25.343623,51.480486,23.00,95.84,10,1.0
2025-10-08,13:21:47,25.343856,51.480416,23.20,96.45,10,1.0
2025-10-08,13:21:48,25.344090,51.480345,23.20,96.90,10,1.0
2025-10-08,13:21:49,25.344323,51.480271,23.40,96.64,10,1.0
2025-10-08,13:21:50,25.344555,51.480195,23.40,96.32,10,1.0
2025-10-08,13:21:51,25.344786,51.480121,22.80,95.64,10,1.0
2025-10-08,13:21:52,25.345014,51.480043,22.40,94.95,10,1.0
2025-10-08,13:21:53,25.345239,51.479961,22.20,94.51,10,1.0
2025-10-08,13:21:54,25.345463,51.479878,21.90,94.30,10,1.0
2025-10-08,13:21:55,25.345687,51.479797,21.40,94.08,10,1.0
2025-10-08,13:21:56,25.345911,51.479721,21.00,93.73,10,1.0
2025-10-08,13:21:57,25.346136,51.479649,20.70,93.08,10,1.0
2025-10-08,13:21:58,25.346358,51.479581,20.30,91.36,10,1.0
2025-10-08,13:21:59,25.346574,51.479518,19.90,88.54,10,1.0
2025-10-08,13:22:00,25.346788,51.479459,19.40,86.86,10,1.0
2025-10-08,13:22:01,25.346997,51.479405,19.10,85.23,10,1.0
2025-10-08,13:22:02,25.347202,51.479356,18.60,82.99,10,1.0
2025-10-08,13:22:03,25.347401,51.479309,18.10,80.17,10,1.0
2025-10-08,13:22:04,25.347590,51.479263,17.70,76.12,10,1.0
2025-10-08,13:22:05,25.347766,51.479222,17.30,70.17,10,1.0
2025-10-08,13:22:06,25.347929,51.479186,17.20,64.41,10,1.0
2025-10-08,13:22:07,25.348077,51.479158,16.80,58.38,10,1.0
2025-10-08,13:22:08,25.348209,51.479135,16.50,51.19,10,1.0
2025-10-08,13:22:09,25.348322,51.479118,16.00,43.24,10,1.0
2025-10-08,13:22:10,25.348417,51.479103,15.60,35.91,10,1.0
2025-10-08,13:22:11,25.348494,51.479091,15.30,28.93,10,1.0
2025-10-08,13:22:12,25.348552,51.479082,15.10,21.54,10,1.0
2025-10-08,13:22:13,25.348595,51.479076,14.90,15.39,10,1.0
2025-10-08,13:22:14,25.348629,51.479071,14.80,12.93,10,1.0
2025-10-08,13:22:15,25.348655,51.479067,14.60,9.22,10,1.0
2025-10-08,13:22:16,25.348670,51.479065,14.60,4.78,10,1.0
2025-10-08,13:22:17,25.348676,51.479064,14.60,1.72,10,1.0
2025-10-08,13:22:18,25.348679,51.479064,14.70,0.70,10,1.0
2025-10-08,13:22:19,25.348680,51.479063,14.80,0.22,10,1.0
2025-10-08,13:22:20,25.348680,51.479063,14.70,0.11,10,1.0
2025-10-08,13:22:21,25.348680,51.479062,14.80,0.09,10,1.0
2025-10-08,13:22:22,25.348680,51.479062,15.00,0.07,9,1.0
2025-10-08,13:22:23,25.348681,51.479063,15.00,0.07,9,1.0
2025-10-08,13:22:24,25.348681,51.479063,15.20,0.00,9,1.0
2025-10-08,13:22:25,25.348682,51.479062,15.30,0.22,10,1.0
2025-10-08,13:22:26,25.348682,51.479061,15.30,0.17,10,1.0
2025-10-08,13:22:27,25.348682,51.479060,15.10,0.20,10,1.0
2025-10-08,13:22:28,25.348682,51.479060,15.20,0.07,10,1.0
2025-10-08,13:22:29,25.348683,51.479060,15.30,0.06,10,1.0
2025-10-08,13:22:30,25.348683,51.479060,15.30,0.11,10,1.0
2025-10-08,13:22:31,25.348683,51.479060,15.40,0.06,10,1.0
2025-10-08,13:22:32,25.348683,51.479060,15.60,0.11,9,1.0
2025-10-08,13:22:33,25.348684,51.479060,15.50,0.11,9,1.0
2025-10-08,13:22:34,25.348686,51.479060,15.50,1.20,9,1.0
2025-10-08,13:22:35,25.348688,51.479059,15.50,0.56,10,1.0
2025-10-08,13:22:36,25.348690,51.479059,15.50,0.67,10,1.0
2025-10-08,13:22:37,25.348694,51.479058,15.70,2.00,10,1.0
2025-10-08,13:22:38,25.348708,51.479057,15.70,6.85,10,1.0
2025-10-08,13:22:39,25.348737,51.479054,15.70,13.52,10,1.0
2025-10-08,13:22:40,25.348781,51.479049,15.70,19.28,10,1.0
2025-10-08,13:22:41,25.348839,51.479042,15.70,25.15,10,1.0
2025-10-08,13:22:42,25.348911,51.479035,15.70,30.43,10,1.0
2025-10-08,13:22:43,25.348996,51.479026,15.50,35.41,10,1.0
2025-10-08,13:22:44,25.349094,51.479016,15.40,40.54,10,1.0
2025-10-08,13:22:45,25.349203,51.479006,15.30,45.41,10,1.0
